Gene_Symbol	type	file	classification
ZNF239	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF24	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF248	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF25	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF250	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF251	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF253	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF254	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF256	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF257	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF26	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF260	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF263	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF264	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF266	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF267	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF268	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF273	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF274	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF275	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF276	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF277	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF28	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF280A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF280B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF280C	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF280D	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF281	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF282	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF283	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF284	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF285	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF286A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF286B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF287	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF292	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
ZNF296	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF30	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF300	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF302	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF304	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF311	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF316	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF317	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF318	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF319	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF32	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF320	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF322	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF322P1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF324	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF324B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF326	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF329	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF331	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
ZNF333	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF334	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF335	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF337	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF33A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF33B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF34	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF341	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF343	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF345	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF346	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF347	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF35	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF350	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF354A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF354B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF354C	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF358	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF362	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF365	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF366	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
ZNF367	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF37A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF382	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
ZNF383	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF384	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
ZNF385A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF385B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF385C	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF385D	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF391	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF394	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF395	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF396	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF397	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF398	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF404	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF407	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF408	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF41	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF410	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF414	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF415	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF416	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF417	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF418	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF419	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF420	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF423	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF425	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF426	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF428	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF429	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
ZNF43	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF430	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF431	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF432	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF433	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF436	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF438	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF439	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF44	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF440	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF441	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF442	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF443	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF444	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF445	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF446	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF449	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF45	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF451	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF454	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF460	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF461	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF462	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF467	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF468	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF469	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF470	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF471	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF473	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF474	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF479	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
ZNF48	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF480	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF483	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF484	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF485	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF486	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF487	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF488	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF490	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF491	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF492	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF493	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF496	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF497	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF500	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF501	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF502	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF503	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF506	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF507	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF510	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF511	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF512	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF512B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF513	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF514	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF516	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF517	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF518A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF518B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF519	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF521	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
ZNF524	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF525	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF526	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF527	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF528	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF529	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF530	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF532	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF534	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF536	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF540	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF541	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF543	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF544	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF546	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF547	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF548	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF549	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF550	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF551	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF552	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF554	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF555	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF556	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF557	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF558	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF559	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF560	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF561	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF562	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF563	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF564	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF565	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF566	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF567	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF568	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF569	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF57	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF570	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF571	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF572	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF573	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF574	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF575	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF576	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF577	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF578	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF579	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF580	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF581	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF582	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF583	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF584	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF585A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF585B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF586	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF587	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF587B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF589	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF592	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF594	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF595	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF596	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF597	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF598	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF599	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF600	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF605	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF606	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF607	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF608	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF609	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF610	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF611	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF613	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF614	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF615	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF616	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF618	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF619	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF620	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF621	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF623	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF624	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF625	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF626	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF627	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF628	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF629	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF630	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF639	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF641	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF644	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF645	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF646	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF648	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF649	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF652	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF653	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF654	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF655	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF658	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF66	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF660	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF662	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF664	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF665	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF667	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF668	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
ZNF669	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF670	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF671	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF672	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF674	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF675	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF676	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF677	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF678	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF679	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF680	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF681	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF682	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF683	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF684	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF687	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF688	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF689	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF69	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF691	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF692	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF695	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF696	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF697	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF699	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF7	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF70	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF700	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF701	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF703	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF704	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF705A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF705B	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF705D	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF705E	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF705EP	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF705G	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF706	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF707	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF708	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF709	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF71	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF710	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF711	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF713	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF714	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF716	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF717	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF718	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF721	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF724	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF726	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF727	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF728	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF729	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF730	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF732	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF735	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF736	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF737	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
ZNF74	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
